+-----------------------------+-----------------------------+-------+
| Batter                      | Fielder                     | Count |
| Ahmed Shehzad               | Aaron Finch                 | 1     |
| Awais Zia                   | Kane Richardson             | 1     |
| Anwar Ali                   | Kane Richardson             | 1     |
| Wahab Riaz                  | Mitchell Starc              | 1     |
| Aaron Finch                 | Mohammad Irfan              | 1     |
| Steven Smith                | Wahab Riaz                  | 1     |
| Phillip Hughes              | Sohaib Maqsood              | 1     |
| Cameron White               | Farhaan Behardien           | 1     |
| Aaron Finch                 | Rilee Rossouw               | 1     |
| Ben Dunk                    | Jean-Paul Duminy            | 1     |
| Ben Cutting                 | David Miller                | 1     |
| Quinton de Kock             | Cameron White               | 1     |
| Rilee Rossouw               | Ben Cutting                 | 1     |
| David Miller                | Patrick Cummins             | 1     |
| Ryan McLaren                | James Faulkner              | 1     |
| Ben Dunk                    | Kyle Abbott                 | 1     |
| Glenn Maxwell               | Rilee Rossouw               | 1     |
| Rilee Rossouw               | Sean Abbott                 | 1     |
| Farhaan Behardien           | Sean Abbott                 | 1     |
| Jean-Paul Duminy            | Glenn Maxwell               | 1     |
| Aaron Finch                 | Marchant de Lange           | 1     |
| Glenn Maxwell               | Reeza Hendricks             | 1     |
| James Faulkner              | David Miller                | 1     |
| Naresh Budayair             | Aizaz Khan                  | 1     |
| Irfan Ahmed                 | Binod Bhandari              | 1     |
| Aizaz Khan                  | Binod Bhandari              | 1     |
| Haseeb Amjad                | Binod Bhandari              | 1     |
| Ross Taylor                 | Umar Akmal                  | 1     |
| Corey Anderson              | Saad Nasim                  | 1     |
| Jimmy Neesham               | Umar Akmal                  | 1     |
| Haris Sohail                | Nathan McCullum             | 1     |
| Tom Latham                  | Anwar Ali                   | 1     |
| Haris Sohail                | Tom Latham                  | 1     |
| Saad Nasim                  | Dean Brownlie               | 1     |
| Anwar Ali                   | Kane Williamson             | 1     |
| Sohail Tanvir               | Anton Devcich               | 1     |
| Umar Gul                    | Ross Taylor                 | 1     |
| Morne van Wyk               | Chris Gayle                 | 1     |
| Faf du Plessis              | Daren Sammy                 | 1     |
| David Miller                | Dwayne Bravo                | 1     |
| Marlon Samuels              | Rilee Rossouw               | 1     |
| Andre Russell               | Kyle Abbott                 | 1     |
| Denesh Ramdin               | Kyle Abbott                 | 1     |
| Morne van Wyk               | Kieron Pollard              | 1     |
| Faf du Plessis              | Dwayne Bravo                | 1     |
| Justin Ontong               | Jason Holder                | 1     |
| David Wiese                 | Dwayne Smith                | 1     |
| Marlon Samuels              | Farhaan Behardien           | 1     |
| Kieron Pollard              | Farhaan Behardien           | 1     |
| Dwayne Bravo                | Justin Ontong               | 1     |
| Reeza Hendricks             | Dwayne Smith                | 1     |
| Lendl Simmons               | Jean-Paul Duminy            | 1     |
| Marlon Samuels              | Justin Ontong               | 1     |
| Andre Fletcher              | Kyle Abbott                 | 1     |
| Andre Russell               | Justin Ontong               | 1     |
| Daren Sammy                 | Justin Ontong               | 1     |
| Carlos Brathwaite           | Reeza Hendricks             | 1     |
| Ashley Nurse                | Jean-Paul Duminy            | 1     |
| Ahmed Shehzad               | Mashrafe Mortaza            | 1     |
| Tamim Iqbal                 | Mohammad Hafeez             | 1     |
| Sean Williams               | Wahab Riaz                  | 1     |
| Sikandar Raza               | Ahmed Shehzad               | 1     |
| Mukhtar Ahmed               | Richmond Mutumbami          | 1     |
| Ahmed Shehzad               | Richmond Mutumbami          | 1     |
| Umar Akmal                  | Vusimuzi Sibanda            | 1     |
| Vusimuzi Sibanda            | Anwar Ali                   | 1     |
| Hamilton Masakadza          | Anwar Ali                   | 1     |
| Elton Chigumbura            | Ahmed Shehzad               | 1     |
| Mukhtar Ahmed               | Vusimuzi Sibanda            | 1     |
| Ahmed Shehzad               | Vusimuzi Sibanda            | 1     |
| Nauman Anwar                | Vusimuzi Sibanda            | 1     |
| Shahid Afridi               | Sikandar Raza               | 1     |
| Mohammad Rizwan             | Sikandar Raza               | 1     |
| John Anderson               | Mark Watt                   | 1     |
| Kevin O'Brien               | Alasdair Evans              | 1     |
| George Munsey               | Kevin O'Brien               | 1     |
| Matthew Cross               | Andrew Poynter              | 1     |
| John Anderson               | George Munsey               | 1     |
| Andrew Poynter              | Safyaan Sharif              | 1     |
| Stuart Thompson             | Michael Leask               | 1     |
| Alex Hales                  | Brendon McCullum            | 1     |
| Joe Root                    | Martin Guptill              | 1     |
| David Willey                | Mitchell Santner            | 1     |
| Ross Taylor                 | David Willey                | 1     |
| Nathan McCullum             | Steven Finn                 | 1     |
| Tim Southee                 | Eoin Morgan                 | 1     |
| Ben Cooper                  | Basanta Regmi               | 1     |
| Gyanendra Malla             | Ben Cooper                  | 1     |
| Binod Bhandari              | Paul van Meekeren           | 1     |
| Sharad Vesawkar             | Mudassar Bukhari            | 1     |
| Pradeep Airee               | Ben Cooper                  | 1     |
| KC Karan                    | Peter Borren                | 1     |
| Tobias Visee                | Gyanendra Malla             | 1     |
| Ben Cooper                  | Sharad Vesawkar             | 1     |
| Gyanendra Malla             | Mudassar Bukhari            | 1     |
| Subash Khakurel             | Michael Swart               | 1     |
| Binod Bhandari              | Peter Borren                | 1     |
| Paras Khadka                | Mudassar Bukhari            | 1     |
| Sharad Vesawkar             | Ahsan Malik                 | 1     |
| Sompal Kami                 | Peter Borren                | 1     |
| Ben Cooper                  | Paras Khadka                | 1     |
| Peter Borren                | Sharad Vesawkar             | 1     |
| Max O'Dowd                  | Gyanendra Malla             | 1     |
| Subash Khakurel             | Max O'Dowd                  | 1     |
| Gyanendra Malla             | Peter Borren                | 1     |
| Binod Bhandari              | Ahsan Malik                 | 1     |
| Sharad Vesawkar             | Thijs MB van Schelven       | 1     |
| Pradeep Airee               | Peter Borren                | 1     |
| Peter Borren                | Anil Mandal                 | 1     |
| Sagar Pun                   | Paul van Meekeren           | 1     |
| Paras Khadka                | Peter Borren                | 1     |
| AB de Villiers              | Mashrafe Mortaza            | 1     |
| Quinton de Kock             | Liton Das                   | 1     |
| Jean-Paul Duminy            | Nasir Hossain               | 1     |
| Soumya Sarkar               | Jean-Paul Duminy            | 1     |
| Shakib Al Hasan             | Wayne Parnell               | 1     |
| Mushfiqur Rahim             | David Miller                | 1     |
| Liton Das                   | AB de Villiers              | 1     |
| Mashrafe Mortaza            | AB de Villiers              | 1     |
| Quinton de Kock             | Sabbir Rahman               | 1     |
