+-------+-------------------------------+---------+--------+-------+
| Rank  | Batsman                       | Average | Others | Ratio |
| 7999  | Nicolaas Lambrechts           | 21.21   | 23.50  | 0.902 |
| 8000  | Chinmay Gupte                 | 33.08   | 36.66  | 0.902 |
| 8001  | Edwin Mills                   | 15.31   | 16.97  | 0.902 |
| 8002  | Willie Dry                    | 27.27   | 30.23  | 0.902 |
| 8003  | Graeme Vimpani                | 29.59   | 32.80  | 0.902 |
| 8004  | Lasitha Suwandaratne          | 21.17   | 23.47  | 0.902 |
| 8005  | Les Butler                    | 19.12   | 21.19  | 0.902 |
| 8006  | Jack Davies                   | 23.92   | 26.52  | 0.902 |
| 8007  | Donald Parry                  | 22.07   | 24.47  | 0.902 |
| 8008  | Cyril Francois                | 22.81   | 25.29  | 0.902 |
| 8009  | Kevin Wright                  | 26.85   | 29.76  | 0.902 |
| 8010  | Foster Robinson               | 17.67   | 19.60  | 0.901 |
| 8011  | Dhiren Mistry                 | 24.20   | 26.83  | 0.901 |
| 8012  | Mark Dekker                   | 25.89   | 28.72  | 0.901 |
| 8013  | Quentin Ferreira              | 23.37   | 25.92  | 0.901 |
| 8014  | Steve Strydom                 | 24.05   | 26.68  | 0.901 |
| 8015  | Pubudu Seneviratne            | 20.50   | 22.73  | 0.901 |
| 8016  | Alli Hanif                    | 24.36   | 27.02  | 0.901 |
| 8017  | Guy Shuttleworth              | 23.11   | 25.64  | 0.901 |
| 8018  | Harry Finch                   | 27.11   | 30.08  | 0.901 |
| 8019  | Ujjal Das                     | 25.56   | 28.36  | 0.901 |
| 8020  | Richard Ollivierre            | 17.91   | 19.88  | 0.901 |
| 8021  | Amardeep Bajwa                | 26.00   | 28.84  | 0.901 |
| 8022  | Vinod Sharma                  | 19.91   | 22.10  | 0.901 |
| 8023  | Andries Huisamen              | 25.15   | 27.91  | 0.901 |
| 8024  | George McCanlis               | 12.55   | 13.93  | 0.901 |
| 8025  | Shihabdeen Faumi              | 19.85   | 22.04  | 0.900 |
| 8026  | Joe Hills                     | 21.57   | 23.95  | 0.900 |
| 8027  | Rezaul Karim                  | 23.00   | 25.53  | 0.900 |
| 8028  | Ravin Nirmal                  | 21.88   | 24.29  | 0.900 |
| 8029  | Kalum Gangodawila             | 18.10   | 20.10  | 0.900 |
| 8030  | Shershan Naidoo               | 24.58   | 27.29  | 0.900 |
| 8031  | Gavin Fraser                  | 24.25   | 26.92  | 0.900 |
| 8032  | Deepak Joon                   | 23.96   | 26.61  | 0.900 |
| 8033  | Keemo Paul                    | 22.15   | 24.60  | 0.900 |
| 8034  | Wally Hale                    | 18.96   | 21.05  | 0.900 |
| 8035  | Keith Dudgeon                 | 22.84   | 25.36  | 0.900 |
| 8036  | Cecil Shearman                | 18.97   | 21.07  | 0.900 |
| 8037  | Lakshan Edirisinghe           | 25.98   | 28.86  | 0.900 |
| 8038  | Wallis Evershed               | 14.87   | 16.52  | 0.900 |
| 8039  | Haris Khan                    | 24.19   | 26.86  | 0.900 |
| 8040  | Milind Rege                   | 23.92   | 26.57  | 0.900 |
| 8041  | Shaun Haig                    | 30.30   | 33.65  | 0.900 |
| 8042  | Dinuk Wickramanayaka          | 25.67   | 28.52  | 0.900 |
| 8043  | Ben Higgins                   | 27.69   | 30.76  | 0.900 |
| 8044  | Ranga Dias                    | 18.97   | 21.07  | 0.900 |
| 8045  | Fahim Muntasir                | 22.10   | 24.56  | 0.900 |
| 8046  | Farveez Maharoof              | 25.71   | 28.57  | 0.899 |
| 8047  | Will Beer                     | 28.46   | 31.63  | 0.899 |
| 8048  | Les Stillman                  | 24.98   | 27.76  | 0.899 |
| 8049  | Thomas Davis                  | 11.24   | 12.49  | 0.899 |
| 8050  | Peter Faulkner                | 30.21   | 33.58  | 0.899 |
| 8051  | Peter Stimpson                | 26.01   | 28.91  | 0.899 |
| 8052  | Bob Crane                     | 24.26   | 26.97  | 0.899 |
| 8053  | Michael Willard               | 25.21   | 28.02  | 0.899 |
| 8054  | Cameron Borgas                | 30.50   | 33.91  | 0.899 |
| 8055  | Lionel Martineau              | 19.78   | 22.00  | 0.899 |
| 8056  | Hemant Wasu                   | 24.92   | 27.71  | 0.899 |
| 8057  | Bipin Pujara                  | 30.77   | 34.22  | 0.899 |
| 8058  | Sean Armstrong                | 22.68   | 25.22  | 0.899 |
| 8059  | Mohamed Askar                 | 22.50   | 25.02  | 0.899 |
| 8060  | Bruce Norman                  | 19.33   | 21.50  | 0.899 |
| 8061  | Kamal Bhattacharya            | 20.53   | 22.83  | 0.898 |
| 8062  | Azizullah Khan                | 23.54   | 26.20  | 0.898 |
| 8063  | Edward Shaw                   | 15.75   | 17.52  | 0.898 |
| 8064  | David Willey                  | 27.33   | 30.41  | 0.898 |
| 8065  | Rakesh Saini                  | 24.25   | 26.98  | 0.898 |
| 8066  | John Francis                  | 29.54   | 32.87  | 0.898 |
| 8067  | Madhusudan Acharya            | 21.42   | 23.84  | 0.898 |
| 8068  | Frederick Bell                | 11.23   | 12.50  | 0.898 |
| 8069  | Charles Bourne                | 23.04   | 25.64  | 0.898 |
| 8070  | James Phillips                | 14.74   | 16.40  | 0.898 |
| 8071  | HE Cheetham                   | 14.95   | 16.64  | 0.898 |
| 8072  | Nathan Wood                   | 29.47   | 32.81  | 0.898 |
| 8073  | Finley Brooker                | 26.97   | 30.04  | 0.898 |
| 8074  | Graham Johnson                | 24.51   | 27.30  | 0.898 |
| 8075  | Kevin Dawson                  | 22.75   | 25.33  | 0.897 |
| 8076  | Amitoze Singh                 | 27.57   | 30.70  | 0.897 |
| 8077  | Parimal Hedaoo                | 25.54   | 28.45  | 0.897 |
| 8078  | Vinan Nair                    | 25.61   | 28.52  | 0.897 |
| 8079  | Alan Marshall                 | 25.18   | 28.05  | 0.897 |
| 8080  | Arafat Salahuddin             | 23.40   | 26.07  | 0.897 |
| 8081  | Vikas Yadav                   | 29.60   | 32.97  | 0.897 |
| 8082  | Courtenay Boyle               | 14.02   | 15.62  | 0.897 |
| 8083  | Peter Barrable                | 22.35   | 24.91  | 0.897 |
| 8084  | Ravi Mishra                   | 24.86   | 27.70  | 0.897 |
| 8085  | Mapa Bandara                  | 23.50   | 26.18  | 0.897 |
| 8086  | Javed Hayat                   | 23.29   | 25.96  | 0.897 |
| 8087  | Russell Bencraft              | 15.53   | 17.31  | 0.897 |
| 8088  | Gerald Smithson               | 22.67   | 25.27  | 0.897 |
| 8089  | Jayasinhrao Ghorpade          | 25.54   | 28.46  | 0.897 |
| 8090  | Anant Solkar                  | 18.47   | 20.58  | 0.897 |
| 8091  | Gil Langley                   | 25.68   | 28.62  | 0.897 |
| 8092  | Robert Challenor              | 21.73   | 24.23  | 0.897 |
| 8093  | Alfred Stratford              | 12.27   | 13.68  | 0.897 |
| 8094  | Rishabh Tiwari                | 24.29   | 27.08  | 0.897 |
| 8095  | Robert Cunliffe               | 23.75   | 26.48  | 0.896 |
| 8096  | Ravindu Sembukuttige          | 23.85   | 26.59  | 0.896 |
| 8097  | Boris Wilenkin                | 24.48   | 27.30  | 0.896 |
| 8098  | Haseeb-ur-Rehman              | 21.80   | 24.32  | 0.896 |
| 8099  | Peter Allan                   | 23.61   | 26.33  | 0.896 |
| 8100  | Henry Reynolds                | 14.50   | 16.17  | 0.896 |
| 8101  | Rawle Brancker                | 27.31   | 30.46  | 0.896 |
| 8102  | Timothy Bevington             | 17.95   | 20.02  | 0.896 |
| 8103  | Richard Bernard               | 22.78   | 25.41  | 0.896 |
| 8104  | Nathan Smith                  | 26.98   | 30.10  | 0.896 |
| 8105  | Charlie Oakes                 | 25.09   | 28.00  | 0.896 |
| 8106  | Michael Quinn                 | 31.04   | 34.64  | 0.896 |
| 8107  | Fred Byrne                    | 22.80   | 25.45  | 0.896 |
| 8108  | Trevor Hohns                  | 27.13   | 30.28  | 0.896 |
| 8109  | Felix Organ                   | 22.15   | 24.73  | 0.895 |
| 8110  | Tiaan van Vuuren              | 23.90   | 26.67  | 0.895 |
| 8111  | John Crawte                   | 9.15    | 10.22  | 0.895 |
| 8112  | Roy Collins                   | 20.82   | 23.24  | 0.895 |
| 8113  | Rashimal Mendis               | 19.50   | 21.77  | 0.895 |
| 8114  | Sohail Ahmed                  | 22.89   | 25.56  | 0.895 |
| 8115  | Norbert Phillip               | 23.61   | 26.36  | 0.895 |
| 8116  | Roly Jenkins                  | 22.23   | 24.83  | 0.895 |
| 8117  | Burridge Spies                | 17.88   | 19.97  | 0.895 |
| 8118  | Paul Trimborn                 | 25.33   | 28.29  | 0.895 |
| 8119  | Tafadzwa Ngulube              | 22.07   | 24.66  | 0.895 |
| 8120  | John Maunders                 | 30.05   | 33.57  | 0.895 |
| 8121  | Robbie Knight                 | 26.50   | 29.60  | 0.895 |
| 8122  | Gary Butcher                  | 27.89   | 31.16  | 0.895 |
| 8123  | Minoo Patel                   | 20.60   | 23.01  | 0.894 |
| 8124  | Nonelela Yikha                | 22.00   | 24.58  | 0.894 |
| 8125  | Asanka Indrajith              | 20.51   | 22.92  | 0.894 |
| 8126  | Mick Miller                   | 24.83   | 27.75  | 0.894 |
| 8127  | Harold Miles                  | 21.89   | 24.47  | 0.894 |
| 8128  | Jack Manack                   | 17.47   | 19.53  | 0.894 |
| 8129  | Henry Biron                   | 10.46   | 11.70  | 0.894 |
| 8130  | Meghraj                       | 18.60   | 20.80  | 0.894 |
| 8131  | Jesse Hide                    | 15.92   | 17.80  | 0.894 |
| 8132  | Daniel Douthwaite             | 28.55   | 31.92  | 0.894 |
| 8133  | Padamjeet Sehrawat            | 24.94   | 27.89  | 0.894 |
| 8134  | Charles Pope                  | 22.44   | 25.10  | 0.894 |
| 8135  | Simon Clements                | 20.47   | 22.89  | 0.894 |
| 8136  | George Ricketts               | 19.25   | 21.52  | 0.894 |
| 8137  | Scott Kuggeleijn              | 27.97   | 31.28  | 0.894 |
| 8138  | William Pullen                | 17.38   | 19.45  | 0.894 |
| 8139  | Charles Hardisty              | 19.19   | 21.46  | 0.894 |
| 8140  | Percy Davis                   | 22.64   | 25.32  | 0.894 |
| 8141  | Sizwe Masondo                 | 23.24   | 26.00  | 0.893 |
| 8142  | Neil Smith                    | 26.60   | 29.75  | 0.893 |
| 8143  | Frederick Wells               | 7.40    | 8.27   | 0.893 |
| 8144  | Ajit Pai                      | 24.22   | 27.09  | 0.893 |
| 8145  | Yahya Toor                    | 23.24   | 26.00  | 0.893 |
| 8146  | Russell Hendry                | 18.61   | 20.82  | 0.893 |
| 8147  | Ray Jennings                  | 23.90   | 26.74  | 0.893 |
| 8148  | Philip Carling                | 22.30   | 24.95  | 0.893 |
| 8149  | Indika Senaratne              | 21.85   | 24.44  | 0.893 |
| 8150  | William Glisson               | 15.16   | 16.96  | 0.893 |
| 8151  | Bothwell Chapungu             | 23.39   | 26.17  | 0.893 |
| 8152  | Sunny Patel                   | 26.61   | 29.77  | 0.893 |
| 8153  | Jitesh Sharma                 | 24.04   | 26.90  | 0.893 |
| 8154  | George van Oordt              | 13.70   | 15.33  | 0.893 |
| 8155  | Martin Venter                 | 23.92   | 26.76  | 0.893 |
| 8156  | Bafana Mahlangu               | 25.53   | 28.58  | 0.893 |
| 8157  | Surinder Malik                | 18.77   | 21.01  | 0.893 |
| 8158  | Deepak Jain                   | 24.63   | 27.57  | 0.893 |
| 8159  | John Naumann                  | 21.40   | 23.94  | 0.893 |
| 8160  | Jeremy Morley                 | 23.12   | 25.88  | 0.893 |
| 8161  | Mohammad Waheed               | 21.90   | 24.51  | 0.893 |
| 8162  | Sajjad Shaikh                 | 21.26   | 23.80  | 0.893 |
| 8163  | Jason Molins                  | 25.58   | 28.64  | 0.893 |
| 8164  | Kuldeep Diwan                 | 20.45   | 22.89  | 0.893 |
| 8165  | Lanville Harrigan             | 21.93   | 24.55  | 0.893 |
| 8166  | Shane Snater                  | 24.29   | 27.19  | 0.893 |
| 8167  | John Smith                    | 11.19   | 12.53  | 0.893 |
| 8168  | Sher Afghan                   | 19.73   | 22.09  | 0.893 |
| 8169  | Frank Pearce                  | 11.50   | 12.87  | 0.893 |
| 8170  | Lewis McManus                 | 27.61   | 30.92  | 0.893 |
| 8171  | Rohitha Kottahachchi          | 18.75   | 21.00  | 0.892 |
| 8172  | Badal Thakur                  | 20.96   | 23.47  | 0.892 |
| 8173  | Matheesha Perera              | 22.95   | 25.70  | 0.892 |
| 8174  | Anurudda Polonowita           | 19.86   | 22.25  | 0.892 |
| 8175  | Vikram Atri                   | 28.84   | 32.30  | 0.892 |
| 8176  | Bradley Staddon               | 22.00   | 24.64  | 0.892 |
| 8177  | Farooq Iqbal                  | 23.15   | 25.93  | 0.892 |
| 8178  | Jimmy Kgamadi                 | 25.70   | 28.79  | 0.892 |
| 8179  | Mark McPhee                   | 27.85   | 31.20  | 0.892 |
| 8180  | Charlie Thurston              | 26.25   | 29.41  | 0.892 |
| 8181  | Leslie Renfrey                | 21.20   | 23.75  | 0.892 |
| 8182  | Ramesh Bhatia                 | 20.82   | 23.33  | 0.892 |
| 8183  | Jerry Cassell                 | 26.59   | 29.79  | 0.892 |
| 8184  | Robertson Chinyengetere       | 22.27   | 24.96  | 0.892 |
| 8185  | Tom Webley                    | 34.70   | 38.89  | 0.892 |
| 8186  | Anura Ranasinghe              | 23.77   | 26.63  | 0.892 |
| 8187  | Seekkuge Prasanna             | 21.91   | 24.55  | 0.892 |
| 8188  | Bjorn Kotze                   | 22.00   | 24.65  | 0.892 |
| 8189  | Clyde Fortuin                 | 24.80   | 27.79  | 0.892 |
| 8190  | Anis Ahmed                    | 15.80   | 17.71  | 0.892 |
| 8191  | Paul Downton                  | 25.13   | 28.18  | 0.892 |
| 8192  | Sagar Shah                    | 31.33   | 35.12  | 0.892 |
| 8193  | Stephen Bamfield              | 25.97   | 29.12  | 0.891 |
| 8194  | Thomas McFarlane              | 17.68   | 19.82  | 0.891 |
| 8195  | Isuru Perera                  | 22.26   | 24.96  | 0.891 |
| 8196  | Abhimanyu Chauhan             | 26.37   | 29.58  | 0.891 |
| 8197  | Simon Wilson                  | 25.35   | 28.44  | 0.891 |
| 8198  | Zain-ul-Hasan                 | 21.15   | 23.72  | 0.891 |
| 8199  | Eli Carrington                | 20.13   | 22.58  | 0.891 |
| 8200  | Raju Badiyani                 | 30.02   | 33.68  | 0.891 |
| 8201  | Alan Beukes                   | 23.69   | 26.58  | 0.891 |
| 8202  | Sudarshana Guruge             | 21.17   | 23.76  | 0.891 |
| 8203  | Neil Pinner                   | 26.27   | 29.47  | 0.891 |
| 8204  | Manoj Singh                   | 26.08   | 29.27  | 0.891 |
| 8205  | Phillip Hodson                | 20.81   | 23.36  | 0.891 |
| 8206  | Albert Rhodes                 | 17.36   | 19.48  | 0.891 |
| 8207  | Thuppahi Nadeera              | 23.35   | 26.21  | 0.890 |
| 8208  | Charles Tillard               | 13.66   | 15.34  | 0.890 |
| 8209  | Cecil Payne                   | 20.42   | 22.93  | 0.890 |
| 8210  | Dennis Thorbourne             | 26.89   | 30.19  | 0.890 |
| 8211  | William Warner                | 16.15   | 18.13  | 0.890 |
| 8212  | Amit Uniyal                   | 23.76   | 26.68  | 0.890 |
| 8213  | Deepak Mahan                  | 23.80   | 26.72  | 0.890 |
| 8214  | Stephan Marillier             | 29.55   | 33.19  | 0.890 |
| 8215  | Faisal Rasheed                | 19.80   | 22.24  | 0.890 |
| 8216  | Michael Griffith              | 18.46   | 20.74  | 0.890 |
| 8217  | Alastair Fraser               | 27.40   | 30.78  | 0.890 |
| 8218  | Sidney Smith                  | 18.31   | 20.57  | 0.890 |
| 8219  | Murray Commins                | 21.57   | 24.23  | 0.890 |
| 8220  | Eric Bensted                  | 26.73   | 30.03  | 0.890 |
| 8221  | Alec Swann                    | 27.77   | 31.20  | 0.889 |
| 8222  | Robert Lucas                  | 18.64   | 20.95  | 0.889 |
| 8223  | Tony Dodemaide                | 28.68   | 32.23  | 0.889 |
| 8224  | Kieran Noema-Barnett          | 28.95   | 32.54  | 0.889 |
| 8225  | Shane Ford                    | 21.11   | 23.73  | 0.889 |
| 8226  | Malcolm Marshall              | 24.83   | 27.91  | 0.889 |
| 8227  | Suresh Ganouri                | 25.00   | 28.09  | 0.889 |
| 8228  | Eric Dempster                 | 21.82   | 24.52  | 0.889 |
| 8229  | Jerry Nqolo                   | 22.67   | 25.48  | 0.889 |
| 8230  | Gautam Das                    | 16.94   | 19.05  | 0.889 |
| 8231  | James Horan                   | 24.11   | 27.11  | 0.889 |
| 8232  | Saleh Mohammad                | 16.32   | 18.34  | 0.889 |
| 8233  | Alan Lewis Jones              | 25.77   | 28.98  | 0.889 |
| 8234  | Saadullah Ghauri              | 21.93   | 24.66  | 0.889 |
| 8235  | Richard Kelly                 | 22.92   | 25.78  | 0.889 |
| 8236  | Jack Burnham                  | 25.56   | 28.75  | 0.889 |
| 8237  | CR Lakshminarayan             | 21.29   | 23.95  | 0.889 |
| 8238  | Hemant Angle                  | 25.83   | 29.05  | 0.888 |
| 8239  | Russell Cobb                  | 24.37   | 27.42  | 0.888 |
| 8240  | Roshon Primus                 | 23.50   | 26.43  | 0.888 |
| 8241  | Arthur Francis                | 24.56   | 27.63  | 0.888 |
| 8242  | Jeffrey Hosking               | 21.26   | 23.92  | 0.888 |
| 8243  | William McCanlis              | 13.57   | 15.27  | 0.888 |
| 8244  | George Millyard               | 7.76    | 8.74   | 0.888 |
| 8245  | Lewis Pickles                 | 20.50   | 23.07  | 0.888 |
| 8246  | Alfred Clarke                 | 11.01   | 12.39  | 0.888 |
| 8247  | Kalam Nagabhushan             | 22.63   | 25.47  | 0.888 |
| 8248  | Mickey van der Westhuizen     | 18.41   | 20.72  | 0.888 |
| 8249  | Ayaz Taifi                    | 21.53   | 24.23  | 0.888 |
| 8250  | Raj Sharma                    | 25.24   | 28.40  | 0.888 |
| 8251  | Harry Roberts                 | 9.68    | 10.89  | 0.888 |
| 8252  | Ken Wishart                   | 23.53   | 26.48  | 0.888 |
| 8253  | Gary Langridge                | 22.16   | 24.95  | 0.888 |
| 8254  | Vishal Yadav                  | 26.75   | 30.11  | 0.888 |
